dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
mineral,0.3201775924945651,0.4453425350806355,0.4957732129506843,0.6005231299167593,0.6721181437625152,0.7245899683517611,0.7328666879455166,0.7702118270558103,0.8079623447156973,0.8728191016516659,0.8370044737379388,0.8801968245658229
wood,0.4859297303381317,0.6354820291928303,0.6792411700268556,0.7102552952576515,0.6861477180100628,0.7406638855759193,0.7650331272089699,0.8028209081233149,0.8359981951328139,0.8157889504740081,0.8060673809764485,0.8309423428094918
metallic,0.41046951877685534,0.5739609306678932,0.5578485777932605,0.5642453510975206,0.5553817285215175,0.564253647807861,0.5957615346623324,0.6144261139348831,0.6700460801185446,0.7005236144082027,0.6918169407442165,0.7737052327020602
fabric,0.05365632123660846,0.08843198669037589,0.19272456753373945,0.35778634179803004,0.42625092687641053,0.49058938139730845,0.6185508353020035,0.710784344361515,0.7719188209326351,0.8286938459225484,0.7927004601470543,0.8359987426623716
white colour,0.6062832343420729,0.6959513997681089,0.6754697836656746,0.7309919747111713,0.705818684758406,0.7336280920586841,0.7189477362226906,0.721615855683881,0.7074723509541756,0.7153928918705492,0.6305472484304329,0.7663165908899177
grainy,0.2716267833098778,0.43379453911006327,0.4756131662376587,0.5985190486508936,0.6823777682167602,0.6949243083962053,0.6991199825595326,0.7066234714257413,0.7248830615239991,0.7247638081639901,0.6862961860262345,0.7706937003336366
crystalline,0.026485091773478797,0.20438209918380912,0.3056056427661411,0.41602382374910973,0.42856946551182895,0.5288321043125626,0.5483452553425476,0.6139689417568662,0.647941983974966,0.6930727300992994,0.7454825490756734,0.8192924758826239
"straw, fibrous",0.1807283705815632,0.27784500749567553,0.3083466797201436,0.44504985836749733,0.5576580486383568,0.604916416932071,0.6657508899149887,0.6719157194874628,0.695596585085656,0.6675519028888948,0.6675511080301684,0.7135370285920355
cloudy,0.08322737250737577,0.19456217573099133,0.20461015239321834,0.36209292185682374,0.42225771758887454,0.4698040896107274,0.47469517182005616,0.5434095656909048,0.5949100913169512,0.6112607465146314,0.6047550923779382,0.6573363995167025
small,0.25721048942394387,0.31818467110722226,0.3380708887028926,0.5130844594747377,0.601508568592104,0.6147989222006417,0.673694674291625,0.6484077353559832,0.6721449409540122,0.6771781807054406,0.6430621487444648,0.7540027088776209
