dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
metallic/artificial,-1.548147231833593,-1.5400625151488119,-1.426158032817455,-1.387591041538934,-1.2481184963048277,-1.222097623235086,-1.1830197530647544,-1.1112603953414428,-1.3392659591772138,-1.5156726070950022,-1.276287589026309,-1.404798524077576
food-related,-0.468567522713804,-0.4340805026776784,-0.42292306453357265,-0.40492826796194814,-0.5281482825812502,-0.4340671902722373,-0.47027623622378933,-0.5982004098496709,-0.37820544588019245,-0.3023598263819598,-0.6232569094806801,-0.5997818616044077
animal-related,-0.42613740278012435,-0.32479186414755956,-0.31113282966026645,-0.1761334742494549,-0.21203713892433163,-0.08965089291307349,-0.17596725878796216,-0.40665086402507167,-0.1431912372040347,0.0005450266376763047,-0.12132468172718669,-0.2169487682965796
textile,-0.5783397243449109,-0.4958402016900507,-0.5409357779149504,-0.4836352890123452,-0.3936176893891674,-0.35704731726767625,-0.29259723566638685,-0.27096703823745383,-0.3500348829294513,-0.2767128930875724,-0.2805178231515726,-0.36122132370541493
plant-related,-0.41864688482082224,-0.30285735400003344,-0.2747437163899227,-0.2975991411416421,-0.1667804973849707,-0.3073807001374662,-0.3734098054766555,-0.38889360901821535,-0.17110362278519275,-0.08057027661345417,-0.25680656126357637,-0.39458998627898123
house-related/furnishing-related,-0.7033760227316928,-0.6872663400046934,-0.5406747911753251,-0.6285278525426166,-0.4248861939345705,-0.47247820806504315,-0.3822519795319983,-0.30438428051326416,-0.610440022545131,-0.6577717435886772,-0.3263862636397117,-0.5216303284489499
valuable/precious,-0.7186967104187609,-0.6540828896102351,-0.6368554743533537,-0.6590331486753283,-0.5493460937247623,-0.555071209766179,-0.6170962200513397,-0.4656947021121851,-0.6368302945603181,-0.4160410881346117,-0.5620956732964641,-0.5788572234199634
transportation-/movement-related,-0.43708172464024453,-0.2984449429650158,-0.23040773935404535,-0.20847930011467364,-0.13952877138193887,-0.16717455009728277,0.0005317615896569539,0.01820330707507667,0.07149349500554014,-0.10857181826296092,-0.039903744479919956,-0.274906889153157
body-/people-related,-0.4201869539249041,-0.3359199998608027,-0.3996657294533259,-0.279800999921882,-0.22152695312770376,-0.1994434206033544,-0.04477863039571117,-0.02432040633495358,-0.12759844971930878,0.07563300870230971,0.0028048505339510754,-0.2215876256257321
wood-related/brown,-0.5657380254107525,-0.5745218365359204,-0.4946419386118803,-0.6109694661408742,-0.5061516273906728,-0.537732836098427,-0.5899514602503402,-0.44304423907663315,-0.5439730915852428,-0.5180066736775037,-0.5268058576707058,-0.5109491087998701
electronics/technology,-0.5020120692776697,-0.492726824408545,-0.366972814269813,-0.3464524219172622,-0.27832581526173694,-0.25928367306205446,-0.23243896766712902,-0.1480757585596355,-0.30500166750914226,-0.3261793203306973,-0.1593636600256041,-0.3657252735365675
