dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
mineral,0.1699991595182394,0.31612764473660004,0.40741390219464946,0.5484270070011403,0.5979210435049258,0.6736319372222126,0.6934132426007513,0.6642724690377877,0.7442982660160916,0.8207827725604242,0.8595826344562434,0.8717048051365718
wood,0.32713462911659774,0.41778386382656174,0.5107176824626126,0.6193303776345779,0.7033631218665706,0.7063711653822244,0.7450286270984656,0.7501003470190434,0.794971642351837,0.8172503176288105,0.8262482595762723,0.8563618481540475
metallic,0.27699561783815996,0.41079806668479624,0.4525783547463441,0.4695448846489396,0.5245743220192916,0.539849262352875,0.5614930264401812,0.5788738968658457,0.6193409994883745,0.7272580950019019,0.7343370525855808,0.7966875388344181
fabric,0.025309062110170033,0.06487344409035067,0.056013004918725295,0.23426952791912525,0.3484070818463523,0.3797291106387275,0.507645085856246,0.5465083070250565,0.6788398352956388,0.7294273819423391,0.7525948014141309,0.7996258840187787
white colour,0.571527351194592,0.5738058011528515,0.5698558260405716,0.6081777609120287,0.6368902403408162,0.6667039530980693,0.7434784355403357,0.7203578513972029,0.7107644946018584,0.7045920587488275,0.6919126641757841,0.762999691991547
grainy,-0.0027264793258496844,0.321802345086433,0.36068653505604564,0.5021828576314346,0.5950020905560804,0.6375829946885281,0.6659092452098472,0.649230920380143,0.6712710776701468,0.7107107329700634,0.7073585857562548,0.7215634203645209
crystalline,-0.01735227230259828,0.011606740845745867,0.08444941880600076,0.16058885779742682,0.35879809829406684,0.4325989468751895,0.40150105708026906,0.4903483253437303,0.5685068659634283,0.6428631092328614,0.6877401370869511,0.7805663119582716
"straw, fibrous",0.10562821706538306,0.16578313786455434,0.19689460003258163,0.22244169306495332,0.4066082247898948,0.504631415280289,0.5565377178400703,0.5509300565125135,0.6289956603569091,0.6738022516436077,0.6661717345298239,0.7008325065593644
cloudy,-0.0061608962984711635,0.025622489064619725,0.02895853014658567,0.20914766869794799,0.3093059491066491,0.4446766896353611,0.50825374207362,0.5520150794022229,0.5897929879994668,0.5860704958068259,0.6230113540152132,0.6724270361005653
small,0.23352600638563958,0.2479007961758647,0.26181942204049324,0.3798940348281963,0.5288906508510205,0.5713298169629444,0.6560349582519982,0.639646332183095,0.654103617641209,0.6393969507418854,0.6693127821632969,0.7005342339593903
"beige colour, tan colour",0.39542208510810206,0.48257627804402514,0.5155747972580015,0.5410984533103415,0.5944162052978418,0.5806509315751567,0.5941093517235236,0.57909569414476,0.570279907776881,0.5842014243300251,0.5730949686846631,0.5996099835187401
viscous,-0.030404089940353485,0.03334609023114388,0.05968055728650323,0.06605242778855691,0.1287052497520047,0.170460077037351,0.21335973083230064,0.20106416134589822,0.2494543858191295,0.3764404790072622,0.4676811281435145,0.5011664866010175
black colour,0.3025703389511438,0.36084105332266025,0.40147913627424037,0.4425534896183594,0.4583538453953576,0.4687076216900904,0.4773521094214954,0.45129312088649076,0.4904971295280026,0.5127617190069116,0.48927867680992854,0.5869936728102947
brick,-0.016536166235369798,0.0013912764548740242,-0.012886442824457278,0.06602746390928294,0.13086105384159918,0.16475187542234326,0.2628613644917863,0.2722496630801118,0.38418941139118323,0.39930400327636006,0.5306267923365047,0.6902155843978197
swirly,1.2996678778742776e-06,0.001403172579559686,0.0030889567685582486,0.09120852642682065,0.23765516439300127,0.37558512014034573,0.43301382977852154,0.4670633300816941,0.505022418863119,0.5298293623438183,0.4608243660650021,0.5591725062105051
maroon colour,0.4058598266040512,0.46296400057536324,0.5099367734229009,0.5151443399424418,0.5266005452815576,0.5402729228553188,0.5672319141224769,0.5257860305070476,0.5126678598989154,0.5310045496662283,0.47516897175749373,0.6050506359070421
"lines, long, tubular, vertical",0.0439813627103921,0.06410348554186585,0.03824958094802855,0.26389818828490097,0.368376878277376,0.39093589022822284,0.3973614003263609,0.36889805581453516,0.47700914063312716,0.4076232733087939,0.417277516473022,0.5233228384529467
mesh,0.024136780062083085,0.16562711763855276,0.16764650231172018,0.3111989263230662,0.518006206140947,0.5537964857501778,0.5242136481117079,0.4967697997430012,0.5563248558405736,0.608091034108633,0.48525691510504243,0.6598916887666284
yellow colour,0.45476160262920684,0.44783216196854303,0.4265270917342583,0.46663025030496685,0.5134511432402754,0.5829259759528942,0.5145098891089419,0.44916416078338783,0.4969148317638531,0.4209702327528969,0.48239980960323425,0.6384787194107704
