dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
made of metal / artificial / hard,0.06729348363702407,0.2060643141152146,0.2686134320366169,0.36852245516535376,0.4296594400494733,0.4764011085519793,0.5217831909887289,0.5977240843684651,0.6924017184280518,0.7813817711708781,0.8181314097859614,0.8509791190663136
food-related / eating-related / kitchen-related,0.16846797899456994,0.33693743211041893,0.377378872190659,0.5072003745139122,0.5716647832358833,0.6003287490417327,0.6328866139440411,0.65982335532959,0.7244877824271831,0.7930361464611801,0.8441649722433319,0.8751871144460959
animal-related / organic,0.029992087015109935,0.1905651152652291,0.2844988221809328,0.4296324253320929,0.5107134917256276,0.5442305423535906,0.6432831603549275,0.7201407857611625,0.8016371969479634,0.8673448186635311,0.8803944154293888,0.9068058699206395
clothing-related / fabric / covering,-0.024335189835347014,0.08711406867887354,0.12598322163149725,0.22132363166563224,0.2712410842351475,0.29063475788118215,0.3545829544726672,0.4310531584309133,0.5374943239875277,0.6808331856389518,0.7472569284548568,0.7729634174066596
furniture-related / household-related / artifact,0.06604420459560911,0.22296866245238842,0.2877172621895202,0.3906168739222968,0.40938420524438823,0.4329380519301284,0.4519978138102642,0.5004929619642073,0.5942248019922765,0.6834868914434186,0.7178985648305259,0.751363820083966
plant-related / green,0.34416942909385656,0.41824664728018834,0.4254739930277765,0.4852005599599779,0.5066319752763644,0.554426371493707,0.5652901170216046,0.6005331006351614,0.6615170227134043,0.718524149024252,0.7690568885575482,0.7883477409808575
outdoors-related,0.14868988761431096,0.19196897763200993,0.22801770702634366,0.3218119896345027,0.3390192790956686,0.3710472124254155,0.4290135269508347,0.5005452590866953,0.5724205440799095,0.6388037331150249,0.6893402739365142,0.6975155193745126
transportation / motorized / dynamic,0.07763571750401571,0.20526467138644405,0.3299888633912872,0.4501774240169425,0.4610524551318167,0.4765001359098548,0.5222062752414939,0.5684382497149085,0.6929408725952971,0.7701759417482896,0.7538580409342089,0.7808346736048444
wood-related / brownish,0.06730565789199708,0.13157443333790111,0.16546156925368066,0.23890843046981475,0.27238517451543354,0.3137770033046408,0.3142193722331724,0.343572673177236,0.38272307275083334,0.46490293985494857,0.5668671176881441,0.6290148760383929
body part-related,0.04163227272070904,0.15902981704932764,0.20923159916706785,0.35610117741715863,0.4231355285717201,0.45505093215375647,0.5664982050886944,0.6383257670491292,0.7223926677206769,0.7818399635229921,0.7892248375753053,0.7912471162245029
colorful,0.28274187604475803,0.33438541053204107,0.366819522326881,0.42321208502884095,0.422291797180639,0.43622719202281973,0.4851240790957795,0.5286950746449903,0.5563844016184973,0.6130285275388494,0.6330486375585398,0.6843883243728615
valuable / special occasion-related,0.018863134149857352,0.10282906023116882,0.13030351669305182,0.16995744086477996,0.1961233868081658,0.2000871859221786,0.24337652426103534,0.27077986700384826,0.41213212432937973,0.5426104905709319,0.579322852394309,0.646675378615593
electronic / technology,0.015038781650093846,0.11085697208717131,0.17122942991951945,0.2629409034328192,0.29481299633526803,0.32567012345032775,0.3472761070501825,0.41385570810488465,0.4819834452207491,0.5633813555627614,0.6442248166727632,0.6841786126306145
sport-related / recreational activity-related,-0.04388263074533764,-0.018382569051845644,-0.001572676010547558,0.030404438399412516,0.013636534786753252,0.03339286647190849,0.07137986545295821,0.09221382662021683,0.17609791520106977,0.35195573573201755,0.490730617607988,0.5598885925020665
disc-shaped / round,-0.059172097922077595,-0.027878854073870862,0.002039103336511516,0.0781537704926415,0.1130365763215619,0.16833432357240113,0.2427865817286495,0.3414140556177682,0.37854990662731386,0.43568594477993267,0.5000231953230527,0.5519796954838394
tool-related,-0.008000638255047788,0.04358660299808439,0.06467686459706681,0.11506250311749841,0.16890343045507192,0.15520003357449794,0.20317540645895807,0.25883295106412874,0.3612562125787083,0.4888694866123654,0.6259179669875718,0.6848755013153285
