dimension,vision_layer_0,vision_layer_1,vision_layer_2,vision_layer_3,vision_layer_4,vision_layer_5,vision_layer_6,vision_layer_7,vision_layer_8,vision_layer_9,vision_layer_10,vision_layer_11
made of metal / artificial / hard,0.14432983071599814,0.2477214848065722,0.32315529789633035,0.3913624054420348,0.43535400268660307,0.46194012556717423,0.5072247427784351,0.563976875957369,0.6738751917499279,0.7656661731119592,0.8144564222373674,0.8471163728316061
food-related / eating-related / kitchen-related,0.1761348663208958,0.29665568002337006,0.3519678339876855,0.4465906223859465,0.5128393335104535,0.5575676806464134,0.6033643168252114,0.6262533109411101,0.7085370699211813,0.7828978555384323,0.8434211320351159,0.8834911843869737
animal-related / organic,0.0919147107487649,0.21998177475138592,0.288278815220701,0.35277883166902146,0.40011923090330714,0.438939940627042,0.5425473928764307,0.668577836178992,0.7683378526226138,0.8657097712319182,0.8944681324277034,0.9071548281200237
clothing-related / fabric / covering,0.03117024503676702,0.10482237079820689,0.14939359993419943,0.19737568856454601,0.24627221143375422,0.27086977048706873,0.3711475634363335,0.42709140287951297,0.5273645513824379,0.6873460297751631,0.7397344907461969,0.7855959957795792
furniture-related / household-related / artifact,0.09155466608945262,0.21852991686699585,0.3104899092324467,0.39483722932985954,0.4030131670798185,0.43414579443532686,0.464093063450727,0.48868372971986707,0.5881873766569676,0.6814264059190657,0.7152878966626872,0.755720470727061
plant-related / green,0.31593142908433525,0.4070472390486316,0.4431258356417038,0.47225395343742416,0.47773048084911585,0.5376388871883948,0.5446835191089608,0.5577416509629904,0.602712894201429,0.677140271566514,0.747768636476506,0.789663145318352
outdoors-related,0.1750719054097979,0.2047343377989863,0.2575014619336251,0.31144515166261033,0.34793754633896823,0.3934480925100914,0.43687245130327157,0.48573316552499834,0.5637334735976086,0.6278953319918819,0.6754384620021225,0.6924016259153162
transportation / motorized / dynamic,0.10136055875733119,0.18160703298314773,0.2714866318979966,0.31843682644956006,0.33761698295570497,0.37329891660984393,0.4290763676534788,0.5082801681869435,0.6490786788293978,0.7500820007294466,0.7755042492076817,0.8014414923390859
wood-related / brownish,0.07946437971460618,0.14666679371994873,0.1861019319368904,0.24475533702094865,0.2643114194172236,0.29399394877349894,0.2957624805130378,0.3143753378738905,0.32956487685698954,0.36943224300673516,0.47502067322811636,0.5916706247065098
body part-related,0.04679831884833052,0.15435706120559944,0.2319364630243662,0.3125508751273708,0.42192005564931556,0.46784667459961726,0.5980834907635348,0.6712845390093451,0.7529369058000067,0.8050636637679107,0.806585129883882,0.8057385829455184
colorful,0.28578650594313093,0.3534746608512256,0.385673808860321,0.3891631337159023,0.3913386651142501,0.4367646891006888,0.4645001613387747,0.5101374758089849,0.5370058860045556,0.6238591266717562,0.6140822089756097,0.6596541236669585
valuable / special occasion-related,0.035854701997405036,0.10662849846146971,0.152773286099264,0.18093675560171008,0.18180294525405527,0.20181267448261986,0.23489727584482745,0.260345680726099,0.3966491019701551,0.5368188149314614,0.6074412514101456,0.6562074006929524
electronic / technology,0.034206694513135405,0.11783413720406066,0.19346306573931682,0.2462948093668359,0.2847624309509237,0.33190516523732605,0.326593428466618,0.372382150167637,0.45781857937697434,0.5601166793360572,0.6739362865728413,0.7147639366833404
sport-related / recreational activity-related,0.018529019541076663,0.047880022616397566,0.07536012606434894,0.0960526464224607,0.10941277534668636,0.11784011257648952,0.14524930684295467,0.14700095843462935,0.21469493544411977,0.36712315372455895,0.5868092743017322,0.6541422155656953
disc-shaped / round,0.0017586450786338803,0.021796382515176793,0.04691269131538178,0.08789204091551972,0.11663871593693831,0.19168693472462928,0.2382103320448138,0.32029573376412024,0.3124118666265099,0.3496356695991861,0.41164549017644014,0.5320453681871375
tool-related,0.04425305020196224,0.07367085152644903,0.11307656605580252,0.17899930705846867,0.19516637167733808,0.20410794115578634,0.2163279959617388,0.2577899224008987,0.35282094119356966,0.44013260022639955,0.6089555255989387,0.6683248214300543
many small things / course pattern,0.12546597429552697,0.15300141918182464,0.20154765519639672,0.2668141568447603,0.2959064465447956,0.3802198572134472,0.40489557594560865,0.4612470875635596,0.5282089135199854,0.6053374667216094,0.5923170286326126,0.6273851385237514
paper-related / thin / flat / text-related,0.022599991389902097,0.07933877799770028,0.14203391520647501,0.21792239368301325,0.2525416540993013,0.27195505365059824,0.2900782118665802,0.3866987673718848,0.47062266151440646,0.5373901669340531,0.5445941808027407,0.6130682611089397
fluid-related / drink-related,0.02604091460286928,0.03522694119413683,0.08051909550933178,0.10372678284900905,0.10759708788543587,0.15674256085848015,0.20124453482236415,0.25338504008249263,0.3791851946064092,0.4449848180870486,0.587862623376953,0.6614149300815649
long / thin,0.029349768279049226,0.060452151262323506,0.13524653625384475,0.21352414765836358,0.21842765349947957,0.23261474100581425,0.24287696658267321,0.26852045476346,0.32624341968255544,0.3839648020036188,0.3882520492682101,0.5280530244072619
