dimension,V1,V2,V4,IT
mineral,-4.472117821367421,-4.423946809966027,-4.334313279262196,-4.564177590896513
wood,-3.2230173476418473,-2.7333414115076566,-2.9400671170575223,-3.3624315933915128
metallic,-3.115729046488932,-2.514458490849807,-2.535089754510237,-2.9703055206881106
fabric,-3.1906912578904185,-2.668584340559134,-2.1954593458448985,-2.034781558675375
white colour,-2.578217251189528,-2.3903069347049737,-2.287664784339567,-2.6912582397032945
grainy,-3.438808691464472,-2.5694926446662145,-2.05255691530463,-2.459762818845211
crystalline,-2.4867325716724005,-2.445498790076824,-2.453704030884294,-2.0380012682519726
"straw, fibrous",-2.0360795331638313,-1.6760589232756926,-1.6292198226082037,-1.7923637986294327
cloudy,-2.2155705746214487,-1.8829023542405992,-2.161454962643639,-2.093838158853345
small,-2.296300395978391,-2.30938258487739,-1.4840809463572868,-1.5305073023495863
"beige colour, tan colour",-2.0695842486134675,-1.8988501079958304,-1.9349925711654357,-2.0522288780491573
viscous,-1.909260525811617,-1.7581106166903986,-2.0427367117091992,-1.6014124720647804
black colour,-1.3534924075847292,-1.264593518350552,-1.112923655218359,-1.4693077562281074
brick,-2.275702375765645,-2.031939944468224,-1.7066327946749524,-1.5457456940337355
swirly,-2.4665469068109687,-2.0123413306065996,-1.7267160126306678,-1.9610970529857648
maroon colour,-1.1438302994703928,-1.0657780507208208,-1.1615624528824697,-1.4163813921047703
"lines, long, tubular, vertical",-2.240631571593369,-1.616260091861271,-1.0630780813876468,-1.1135528697678718
mesh,-1.6287045887572358,-1.9774729686143346,-1.2032055721234434,-1.1437160854980615
yellow colour,-1.461433106382311,-1.4737151774350492,-1.0218890363416517,-1.0981010898122503
multi-coloured,-1.4236924093934484,-1.126587943864902,-1.2581463126742896,-0.9737051251112621
thin,-1.7092766563244997,-1.4897125120348003,-1.622811631880107,-1.8106429938368347
bulbous,-1.8986000426405645,-2.014450877894562,-1.5601167433503393,-1.2513560516465896
green colour,-0.5425181544193209,-0.4938869003309694,-0.5977335511642603,-0.7230717532334368
blue colour,-1.1590277009413081,-1.2395553120224294,-1.4409782072041875,-1.2236520207024433
shell,-1.6808311154332825,-1.3728949696901087,-1.1245680599550507,-1.4184953669903364
"gemstone, smooth",-1.932350842798085,-1.4956748921055638,-1.2105957076772684,-0.9372026723030047
sheet,-1.4775831502887034,-1.2759827148897962,-1.0545999338689396,-1.0672691267480574
hair,-1.5604136036223681,-1.1964204726987369,-1.2990995202320224,-1.4339891640132012
spongy,-1.5635073659304726,-1.7978041312175677,-1.6957942244935587,-1.5312642381212598
golden,-1.5601863927302375,-1.2597287197849978,-1.374473741477647,-1.540982261226902
red colour,-0.7702526004939543,-0.7480026667465325,-0.5642645948884439,-0.6025059952064853
"round, smooth",-1.9204295103650417,-1.1341630885152862,-1.1013499894086594,-0.9719363117994939
cream colour,-1.3169770099434217,-1.284129382117118,-1.101855006573476,-1.4585317032341294
bumpy,-1.3971639990554707,-1.5090944055378035,-1.3781299933690607,-1.4564293558677308
hot,-0.9663493850775049,-0.9519629190279062,-0.9507323637626801,-0.9351175788735442
turquoise colour,-0.8988830610080372,-1.0449226294394336,-0.8898761341235817,-1.0100258234880473
