dimension,vit_layer_0,vit_layer_1,vit_layer_2,vit_layer_3,vit_layer_4,vit_layer_5,vit_layer_6,vit_layer_7,vit_layer_8,vit_layer_9,vit_layer_10,vit_layer_11
made of metal / artificial / hard,-1.405691781637898,-1.3213230672874388,-1.2384511309152377,-1.207507102943775,-1.1852995116338532,-1.2327561544549925,-1.163170593158605,-1.1358682848020045,-1.1024966962464826,-0.9969015601273716,-0.880053886878122,-1.317968901461977
food-related / eating-related / kitchen-related,-0.43574072386291474,-0.3385843506644086,-0.4672452717955373,-0.36372225301760297,-0.5008029357463859,-0.4645734699002291,-0.4174976318925152,-0.2716299046124384,-0.1813631913353757,-0.10202535424391401,-0.23501749235445324,-0.17071522048596655
animal-related / organic,-0.33647319084938565,-0.3110942444671627,-0.2438572348487975,-0.2079809015585532,-0.08629388114263437,-0.009675152727415037,-0.013764759237747004,0.052256129769754134,-0.10886628360640782,-0.13707002166071036,-0.37127049592408445,-0.19145544464842668
clothing-related / fabric / covering,-0.39555051742994807,-0.40317846504820865,-0.37705159448962067,-0.4251190309056063,-0.28164658115206964,-0.3287878828181443,-0.23626507378220207,-0.283843626926785,-0.11934107013865258,-0.21786933912975637,-0.1920971284178825,-0.21938400303259376
furniture-related / household-related / artifact,-0.5462178780461409,-0.46134595940645884,-0.4029660294079198,-0.37601767427620403,-0.3290793126924849,-0.4209139488533813,-0.33450720893646113,-0.29142298555253676,-0.23174698861989218,-0.23292343293543927,-0.13785676157781168,-0.36116816690210807
plant-related / green,-0.28109523556573257,-0.2748589099663472,-0.2518068817285877,-0.1581748529068696,-0.09860605169063485,-0.03664952304510671,-0.24157727584608124,-0.211811852463194,-0.10938362847042793,-0.28216348916703016,-0.17005980596499937,-0.173206742975496
outdoors-related,-0.5572520666769916,-0.5287079547329085,-0.3948497793382355,-0.3318660810177858,-0.21545700923026812,-0.1844272047607005,-0.1612215948340585,-0.14847403518809776,-0.3851606963153704,-0.37369183108939774,-0.11787107830897248,-0.4136474786026272
transportation / motorized / dynamic,-0.3157635909654637,-0.2711292339760416,-0.18188871622624414,-0.05781785272701745,-0.04648217491243445,-0.06940363134120009,0.011914798482619893,0.05707729976777187,0.03027396601282073,0.10242773884253675,0.09389106064299046,-0.18800524715725309
wood-related / brownish,-0.4523974777776587,-0.3603735043750689,-0.4347809068812507,-0.4341769668221902,-0.41499900601756234,-0.3617973174762412,-0.26141494374099805,-0.3083309256789959,-0.31387624318286655,-0.34472616379388965,-0.16820457207824946,-0.3080313950391862
body part-related,-0.26948211150023504,-0.281687346804705,-0.26684914803968707,-0.2898171899288413,-0.08683046929417548,-0.24847112549872263,-0.09201197505110903,-0.1405196013651402,-0.18344684123114074,-0.1359383132520986,-0.018575938627536592,-0.10799838780599202
colorful,-0.42097712758686967,-0.22662814352924232,-0.2192768470631825,-0.2608374566727867,-0.2867494869261884,-0.26688568086952746,-0.251551886669799,-0.2256804520041953,-0.17085490513369828,-0.09887907301811527,-0.27792873555176034,-0.15324781895805284
valuable / special occasion-related,-0.47145257050744704,-0.4409974887896788,-0.4047058630797722,-0.4428445222183828,-0.45557745604490085,-0.408064616752283,-0.3618798643809895,-0.2837775963415128,-0.281694391608341,-0.27280995535993213,-0.18136056993394245,-0.24907387319272067
electronic / technology,-0.3401494993778975,-0.2920883396132792,-0.25516128763234724,-0.21486468592749053,-0.23163811837607406,-0.25263103494269923,-0.20166134233543342,-0.14554917897336206,-0.12871932191073965,-0.009591776329864521,-0.06261316611854495,-0.12442763525444711
sport-related / recreational activity-related,-0.4404361578084768,-0.4114438129606701,-0.3857966054041364,-0.3945325456556923,-0.3659039985769412,-0.36120086624372383,-0.36037446136092854,-0.33626295754892443,-0.3360839485883875,-0.2600307333379823,-0.27317573987447896,-0.25951334174585505
disc-shaped / round,-0.4347060220440748,-0.39496996874959445,-0.41592811491699533,-0.39805372922598203,-0.3757933159806677,-0.3235487199037075,-0.33819306030263285,-0.30246660148876936,-0.2202176783574903,-0.19251510795850968,-0.16310618468585614,0.01947505262471494
tool-related,-0.3799459962314877,-0.29899585644957694,-0.3659032609162107,-0.33570660549109044,-0.29864000579770966,-0.2771490575165392,-0.2443326333058251,-0.2596390990395445,-0.1944015317394998,-0.09615885645166,-0.15582485625962184,-0.21657443912460383
many small things / course pattern,-0.4171590341620368,-0.35142944913668916,-0.3536613997456044,-0.24007532569500412,-0.3239266717345337,-0.3261490977117698,-0.19456893773351958,-0.1398802287188028,-0.12562141124828452,-0.20423456150427732,-0.14497992716266728,-0.23471114146611005
paper-related / thin / flat / text-related,-0.3929235557621409,-0.3099537588406882,-0.3150250761641513,-0.29043607547040184,-0.28143403986340676,-0.2760120644856434,-0.18352251806971442,-0.1889787105067935,-0.21546500202374919,-0.12205614106250917,-0.12697482687662465,-0.10313559230369251
fluid-related / drink-related,-0.31813368465102787,-0.3097874290774445,-0.3073186480776313,-0.2771238271676635,-0.29146919764579016,-0.25014569587176894,-0.2461412282665174,-0.1742574653657254,-0.19298534811848844,-0.15463030931526633,-0.0854726698199626,-0.057118489189923904
long / thin,-0.38910138579267173,-0.3343646465806931,-0.3311662976079768,-0.29705915252384574,-0.22495691718027766,-0.2504967400921281,-0.2377591659004037,-0.2594244128755745,-0.21399738042516003,-0.18965393469303216,-0.17275333825373052,-0.27345096411602543
water-related / blue,-0.2705789046614737,-0.26738598668119695,-0.24567525359630205,-0.23439072972579988,-0.23730138120905542,-0.18903965083732732,-0.1581425634762832,-0.1265217788455406,-0.1753664634275498,-0.08334928379460615,-0.11688955145644275,-0.20799235110139502
powdery / fine-scale pattern,-0.3135391231847322,-0.32564793697172423,-0.28797271289160653,-0.23412280244983852,-0.2747339180307913,-0.1955386249049733,-0.1865335746289809,-0.17403412245491978,-0.14281871532789436,-0.17822233077257033,-0.12704163339556818,-0.12863983695786962
red,-0.11548240632082418,-0.13253513971558584,-0.09293061387241908,-0.13918557919933106,-0.10992376016379857,-0.17377422380622498,-0.13947254880261162,-0.17982195339662632,-0.1592436611966832,-0.13728179801674378,-0.2583344963209906,-0.233058191621208
feminine (stereotypically) / decorative,-0.34231206548086,-0.30568419298463856,-0.29227276451875306,-0.3293542973172303,-0.30139348413583456,-0.2794184673980893,-0.3197744901013866,-0.2826882147265677,-0.23171320228388748,-0.22570569712545874,-0.24639191368222302,-0.22553056702217877
bathroom-related / sanitary,-0.2875496692892423,-0.26832455211829287,-0.28858919728360366,-0.3338697629587213,-0.2901808703987341,-0.3271647963026283,-0.31414834179164863,-0.3269298219107424,-0.28462766383830584,-0.2483535005387123,-0.19864443400601428,-0.23310719979307648
black / noble,-0.29971260743351147,-0.2871233312454793,-0.2998687851150603,-0.31919991721969043,-0.31956576496161215,-0.32162169398763485,-0.2801703254964185,-0.2944255738034558,-0.28422370401275576,-0.23616492405583367,-0.2506874035479778,-0.2598448199666854
weapon / danger-related / violence,-0.2859954230976629,-0.2640258965471449,-0.25648524359946223,-0.2550790913880634,-0.22527105096013722,-0.23566795587685507,-0.2147900122826112,-0.1944545993827822,-0.1997988588373769,-0.18384474941809859,-0.1465556256657019,-0.21348889285214057
musical instrument-related / noise-related,-0.22925558319370043,-0.24952155464866266,-0.2539512354442488,-0.2298213827630664,-0.21748828398849662,-0.2360527199213729,-0.19238614455598424,-0.20043950692169155,-0.2005242860894476,-0.16266762494734355,-0.11652857734449462,-0.14666335063013913
sky-related / flying-related / floating-related,-0.16226199499062677,-0.197353217081488,-0.15829658393084411,-0.18544911626712057,-0.06373982553001811,-0.026864512100005733,-0.028638785667848277,0.019184378639191757,-0.1481047887181457,-0.04056015797059498,-0.08426420072790308,-0.17712427434517508
spherical / ellipsoid / rounded / voluminous,-0.2554268821892749,-0.22064770844773585,-0.26367881476001065,-0.2389753593806485,-0.22826210622122134,-0.25418495338801717,-0.1742972024274243,-0.16629069198578517,-0.16017652419573403,-0.1294525032153364,-0.13556469432887774,-0.017818813937056976
repetitive,-0.29996368098657356,-0.30310071843303454,-0.23056562669474,-0.18515236344776276,-0.21254977215923376,-0.15636520596602166,-0.22085195436263616,-0.1838617653802308,-0.18849356320403232,-0.221316481298516,-0.11876973306387706,-0.22323956662211852
flat / patterned,-0.28282134453553276,-0.23383692327793248,-0.21033534050514757,-0.22409720814194567,-0.19639686106870768,-0.19614544338512752,-0.13856919701227866,-0.16361275863098723,-0.1724232558583363,-0.20213148765104494,-0.12262881828594585,-0.1692447659505092
white,-0.2143840248232658,-0.19252596861565063,-0.19341288206665253,-0.18587858093820375,-0.1575519007426318,-0.16879066241714757,-0.20342179828681717,-0.21832268955739376,-0.20556721926666421,-0.1745142398526145,-0.21474580102356655,-0.16845651105304782
thin / flat,-0.28052694820714996,-0.2096760127762134,-0.23415250984677316,-0.24012272456871742,-0.23648939601605412,-0.20624967731776,-0.2352727561919543,-0.22498082362861105,-0.18796095042110972,-0.19117931302054747,-0.17909126694817878,-0.1854515364298175
disgusting / bugs,-0.211360987210498,-0.21522470859217724,-0.20766383000879096,-0.17293680776892995,-0.1466735738008611,-0.14900054385133155,-0.07675674778793651,-0.08555338654458455,-0.028430311720536228,-0.032925344967014825,0.00863587594730808,-0.12060559178865349
string-related,-0.2540632187850873,-0.24569798710289126,-0.23723602474455996,-0.23432084788838514,-0.2273083644955065,-0.21944559677887798,-0.20555707266578915,-0.21612613456790175,-0.14416520860554138,-0.11818480221178174,-0.13705011518854504,-0.09369785768077588
arms/legs/skin-related,-0.19736144271987577,-0.24058585220246553,-0.23987780192535335,-0.22970070046566948,-0.21223736023976225,-0.22391938756809227,-0.1476936071316275,-0.18394263220898344,-0.15938540262327638,-0.14347386086414726,-0.07414237661888423,-0.07180268556212588
