dimension,Raw
metallic/artificial,0.10155737759728412
food-related,0.17312105662981003
animal-related,0.07040761926813965
textile,0.05678772852892722
plant-related,0.15991189073665069
house-related/furnishing-related,0.049426976528817224
valuable/precious,0.02425535063558215
transportation-/movement-related,0.07230011070190767
body-/people-related,0.0070652765369936255
wood-related/brown,0.03560960286056525
electronics/technology,0.03461456024867682
colorful/playful,0.012305400244601472
outdoors,0.10425315917276112
circular/round,-0.0004692683386395835
paper-related/flat,0.05476339882918868
sports-/playing-related,0.00818656810676277
tools/handheld/elongated,0.017878452273505152
fluid-related/drink-related,0.009075796901335198
water-related,0.05467851344550112
oriented/many things,0.009731386044639634
powdery/earth-related,-4.283501680291124e-05
white,0.2527062330303854
coarse pattern/many things,0.023636995402260497
red,0.3039929429851842
long/thin,0.007366814789448117
weapon-/danger-related,0.014883079637668217
black,0.1843140968913234
household,0.020964076688948508
feminine (stereotypical),0.030330462264384406
body part-related,0.018081231364632355
tubular,0.0039348816270563525
music-/hearing-/hobby-related/loud,0.024896870533607673
grid-/grating-related,-0.0022938264952039322
repetitive/spiky,0.014582851377634931
construction-/craftsmanship-related,-0.002458647198302799
spherical/voluminous,0.00462035220946333
string-related/curved,-0.0027417831044356245
seating-/standing-/lying-related,-0.0025323377517527668
flying-/sky-related,0.08726273893103009
bug-related/non-mammalian/disgusting,0.005152498226141056
transparent/shiny/crystalline,0.011723441419217329
sand-colored,0.06626724570491105
green,0.2723211634719678
bathroom-/wetness-related,0.02275021931311616
yellow,0.1166009484191034
heat-/fire-/light-related,0.007223408322686309
beams-/mesh-related,0.016764322381117358
foot-/walking-related,-0.0038777393724782616
box-related/container,-0.002826513195504976
stick-shaped/container,0.0032157539805263147
head-related,-0.0009484886575530371
upright/elongated/volumous,0.00451442994784057
pointed/spiky,-0.0022022622764239497
child-/toy-related/cute,-0.0044721958506153126
farm-related/historical,0.005829435053813947
seeing-related,0.009540269095153708
medicine-/health-related,0.017547637333726995
sweet / dessert-related,0.021013953227351334
orange,0.0964641445169605
thin/flat/wrapping,0.04272083515293679
cylindrical/conical/cushioning,0.011748755630842656
coldness-related/winter-related,0.019389288175883923
measurement-related/numbers-related,-0.0038022054351494194
fluffy/soft,-0.0016247666428472751
masculine (stereotypical),-0.0019573002715618237
fine-grained pattern,0.00016215859729284965
