dimension,V1,V2,V4,IT
mineral,0.37501825902126135,0.4778408392509791,0.6790464486074623,0.7074783518752606
wood,0.4514299682497135,0.6039822386191748,0.7313757659045695,0.7648111188378539
metallic,0.3139783270704051,0.2478903578950309,0.37866243483590084,0.4594072560247236
fabric,-0.14574392386667187,0.09294556726619706,0.3490248463286931,0.5014875664790239
white colour,0.7006002084703923,0.6558893564316668,0.64596461095788,0.6220419974074137
grainy,0.36970091654987536,0.5514489044119404,0.6773592763836047,0.6368312495813946
crystalline,0.010563116797358852,0.16923423139020427,0.386264279956797,0.4941384255571772
"straw, fibrous",0.03363558642604092,0.048050239042315444,0.4415512525647328,0.5152744638416451
cloudy,0.022309274352970376,0.18960456225963096,0.44046953356216256,0.5018859559310422
small,0.13869334754727214,0.30166770467766646,0.5595535638729726,0.6318924299239195
"beige colour, tan colour",0.4659230507659441,0.33290934188945165,0.3509610281895732,0.38692831061162497
viscous,-0.07870461076044619,0.025354946286906332,0.1389879566361564,0.16631890650971723
black colour,0.4078357387461984,0.2805893031691923,0.2719923356346431,0.21698533532890435
brick,-0.10487718636767776,-0.08238377688233434,0.09695668551383244,0.3433727674273025
swirly,-0.05304726095436425,0.1085186970754819,0.3505779387467491,0.42340498851168934
maroon colour,0.22536761339486472,-0.017670510442841802,-0.04215318250463653,-0.25252841685940297
"lines, long, tubular, vertical",-0.007289162135880223,0.10476654338982128,0.33966625842564957,0.35340908855499464
mesh,-0.01859976955158026,0.1539118134174443,0.5457145978394717,0.5379430355240519
yellow colour,0.42504666340020086,0.2663292182306,0.12773082763260435,0.1869837355513141
multi-coloured,0.012963903322686942,-0.03525698391643255,0.006721469231871025,0.1300642367665922
thin,-0.21892153441588985,-0.2119449530988847,-0.07249431171535926,0.05308724334038276
bulbous,-0.2113764658949786,-0.21591044250977637,0.15609226299562567,0.22673039859471328
green colour,0.2032816044722336,0.13029919603432527,0.11902253850261384,0.03651804319353151
blue colour,0.38109299111227907,0.24712866397901548,0.20019812071503712,0.21147367439192646
shell,-0.2550213163313733,-0.2915030600097247,-0.26023767792214986,-0.13217877857127838
"gemstone, smooth",-0.4535796704663927,-0.3354865329039305,-0.1966566177241969,-0.20283450335995265
sheet,-0.35174425679022014,-0.28436982047661497,-0.19097922193236921,-0.24304821405453603
hair,-0.16552160761412943,-0.0791363132823143,-0.011182902390168725,-0.22812789507116982
spongy,-0.6198998235653596,-0.6956641705612707,-0.7108235372996805,-0.4378597116166347
golden,-0.13475037523674493,-0.1688263299301676,-0.08972121182875713,-0.13222783262955762
red colour,-0.163227249939298,-0.40531075309419845,-0.36038399256311576,-0.33124592150681204
"round, smooth",-0.5759519174145502,-0.5844347574558101,-0.3747158265947091,-0.3018363427639156
cream colour,-0.3069843740955351,-0.4599062381503426,-0.586575185052977,-0.40263618269068013
bumpy,-0.3096697631395585,-0.3895603474433292,-0.2195223850251516,-0.16126350352425584
hot,-0.9102543254091575,-1.0912353084461384,-0.9688123932393176,-0.7398580863535014
turquoise colour,-1.06409052190399,-1.2608767175153162,-1.283131752718858,-1.1743061760265818
