dimension,alex_conv_0,alex_conv_1,alex_conv_2,alex_conv_3,alex_conv_4,alex_fc_0,alex_fc_1,alex_fc_2
mineral,-1.4033442862991325,-1.5298324415996385,-1.465533991765568,-1.021026960132501,-1.0151646985869904,-1.4881230365722597,-1.039293845081823,-1.0086895948233656
wood,-1.0664515305142546,-1.0426090096936567,-0.7745496535902712,-0.9495828758860598,-0.7729369448611914,-0.8661446841468177,-0.8002713907553141,-1.1273940964136275
metallic,-0.7923422794710013,-0.8839981557303134,-0.6738733179815581,-0.6878980877941419,-0.8403562749433933,-0.9302446155280055,-0.6133133415338303,-0.9029488820176823
fabric,-0.7632892935306463,-0.7866461523772779,-0.6346809282546702,-0.7509748021009797,-0.8003856733114534,-0.5775909131851966,-0.6978551848743517,-0.5946097940071393
white colour,-0.7026748650866417,-0.5535068577842559,-0.6730566568366902,-0.4855205477625055,-0.5867052726488073,-0.48242207474312715,-0.45386006864457373,-0.5508961011297251
grainy,-0.8098480927176042,-0.8840945420955026,-0.7714631811151111,-0.5313584205268014,-0.5224204629324285,-0.5952721551058029,-0.4755004539561498,-0.5939290397157855
crystalline,-0.7546071962060135,-0.6772961724533217,-0.7170465637623451,-0.47492519640915654,-0.5660121738711894,-0.5521439634588992,-0.6632272085089868,-0.3695902163233469
"straw, fibrous",-0.6075485812497521,-0.5682350356274481,-0.5401393993820485,-0.48832150669083996,-0.44801415661100896,-0.646909254385339,-0.42577081095683256,-0.4567815932480994
cloudy,-0.699930656466164,-0.664633349910394,-0.7129439718177195,-0.6070746812158747,-0.5649745445241501,-0.6323963808112805,-0.5320462023815256,-0.3915845901800239
small,-0.5982007125160436,-0.6024578322859144,-0.5594110577679419,-0.11335414212282235,-0.4105705094946879,-0.5453427425131299,-0.4776075104365327,-0.2113899856428354
"beige colour, tan colour",-0.6786666701121027,-0.25338552464620445,-0.3745360405150233,-0.3620270082069741,-0.15798192179422577,-0.7082340158719955,-0.7270181953617108,-0.6354264980476856
viscous,-0.5084141116963299,-0.5219547745719142,-0.5421517642073452,-0.5238931840922079,-0.4780271450467297,-0.4312594626180164,-0.549971031988892,-0.3725281413997059
black colour,-0.11561372155395655,-0.2304832697419883,-0.28285180429837364,-0.3283726869666739,-0.28443436769480024,-0.23559089095339347,-0.2319561835628361,-0.29007960889771867
brick,-0.48914933839615404,-0.48933353376174615,-0.4267083996024432,-0.3558912403859589,-0.4403108530162465,-0.2799047189599715,-0.5177713705313989,-0.3182800119170792
swirly,-0.5733780633546035,-0.6047216138285527,-0.5402424990393753,-0.4687380262655614,-0.41316140483459374,-0.5015597971268655,-0.4586440331391264,-0.321287202527069
maroon colour,-0.4027726241565075,-0.16762356705449122,0.023206281532612727,-0.21793327727655054,-0.09687173167336516,-0.3566416038250393,-0.4281510484976594,-0.3305298919070707
"lines, long, tubular, vertical",-0.4942812532774514,-0.4749287469142085,-0.366098998665223,-0.27361162993847543,-0.1702799086378648,-0.47583447162293524,-0.16375132946737136,-0.3100990266862118
mesh,-0.4488921767402805,-0.6086740561663369,-0.35801613912801455,-0.41431221688507414,-0.3206329301139268,-0.2641639944376113,-0.051148816737915936,-0.2510574454669876
yellow colour,-0.4471905702554442,-0.06951215288896262,-0.3451845585842248,-0.30570335512706404,0.012424225132793842,-0.3125036087333728,-0.29109824912453863,-0.07464773444509598
multi-coloured,-0.41948020966337096,-0.5908667442626734,-0.49443601084164235,-0.4261191151679429,-0.3802288416625934,-0.07490512652342929,-0.4085745570671049,-0.19395383275699363
thin,-0.4199760498054441,-0.43179646750045086,-0.3978343712461587,-0.42522903597999817,-0.42746068947952653,-0.34919593348555233,-0.398720684072958,-0.3816905757654876
